Date,Earner ID,Earner Name,From User ID,Level,Amount (Tokens),Product ID
"5/13/2026","69f5c97ab701c7bdd76cda17","Darsh","69f5d63a5ed9adc7253fc1da","16","3.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c9554309644c0d8bb950","Kiaan","69f5d63a5ed9adc7253fc1da","17","3.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c9266ffbc4a647c72002","Vihan","69f5d63a5ed9adc7253fc1da","18","3.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c8fe6ffbc4a647c71fe7","Aadvik","69f5d63a5ed9adc7253fc1da","19","3.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c8ca4309644c0d8bb937","Daniel","69f5d63a5ed9adc7253fc1da","20","1.50","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c8946ffbc4a647c71fcb","Oliver","69f5d63a5ed9adc7253fc1da","21","1.50","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c86845bc4a45d8657f3d","Arav","69f5d63a5ed9adc7253fc1da","22","1.50","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c83e93157dabeb7f48d7","Rudra","69f5d63a5ed9adc7253fc1da","23","1.50","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5cbc054e19bddbcd0d1a9","Aaryav","69f5d63a5ed9adc7253fc1da","6","15.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5cbf054e19bddbcd0d1c4","Tvesa","69f5d63a5ed9adc7253fc1da","5","15.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5cc200b9747a0bb71a8dc","Rishit","69f5d63a5ed9adc7253fc1da","4","24.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5cc4c0b9747a0bb71a905","Samarth","69f5d63a5ed9adc7253fc1da","3","30.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5cc8654e19bddbcd0d1e2","Eklavya","69f5d63a5ed9adc7253fc1da","2","45.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5ccb71a3bc0f66d7755f2","Pranith","69f5d63a5ed9adc7253fc1da","1","90.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5cb99a2eda7e4a2556e6a","Govind","69f5d63a5ed9adc7253fc1da","7","9.00","6a044df8b626ee82d17d7b45"
"5/13/2026","69f5c50e4309644c0d8bb913","Nilam","69f5d63a5ed9adc7253fc1da","25","1.50","6a044df8b626ee82d17d7b45"
"5/13/2026","6a0181818ccb20a329ede7b2","Hardeep","6a0181db8ccb20a329ede7cc","1","30.00","6a04515eb626ee82d17d8ce2"
"5/13/2026","6a0184f83682cc79e67a7f62","Harshit","6a018541053d19a9711f5cdd","1","60.00","6a045208b626ee82d17d8cf7"
"5/13/2026","6a0184f83682cc79e67a7f62","Harshit","6a0185a67eada6bdad5a17af","2","15.00","6a04522f5d62ff30aefa11d7"
"5/13/2026","6a018541053d19a9711f5cdd","Hetvi","6a0185a67eada6bdad5a17af","1","30.00","6a04522f5d62ff30aefa11d7"
"5/13/2026","6a0186201de59a4a0a05cea3","Shyam","6a0186697eada6bdad5a17f0","1","30.00","6a0452775d62ff30aefa11f6"
"5/14/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","6a0c1ed4a34b01d1fd29ea2f","2","600.00","6a0c20e2159958ddc9d0839f"
"5/14/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","6a0c1ed4a34b01d1fd29ea2f","3","400.00","6a0c20e2159958ddc9d0839f"
"5/14/2026","69fb2639b5a2342addcd04f2","Patel Parthivbhai Hashmukhbhai","6a0c1ed4a34b01d1fd29ea2f","1","1200.00","6a0c20e2159958ddc9d0839f"
"5/17/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","6a0c1ed4a34b01d1fd29ea30","6","5.00","6a0c20e2159958ddc9d083a0"
"5/17/2026","69d4a8ed97d64f202a89533d","Prajapati Shaileshbhai bhikhabhai","6a0c1ed4a34b01d1fd29ea30","2","15.00","6a0c20e2159958ddc9d083a0"
"5/17/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","6a0c1ed4a34b01d1fd29ea30","3","10.00","6a0c20e2159958ddc9d083a0"
"5/17/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","6a0c1ed4a34b01d1fd29ea30","4","8.00","6a0c20e2159958ddc9d083a0"
"5/17/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","6a0c1ed4a34b01d1fd29ea30","5","5.00","6a0c20e2159958ddc9d083a0"
"5/17/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","6a0c1ed4a34b01d1fd29ea30","7","3.00","6a0c20e2159958ddc9d083a0"
"5/17/2026","69d4a8ed97d64f202a8953fa","CHAUHAN SURESHKUMAR CHANDANSINH","6a0c1ed4a34b01d1fd29ea30","1","30.00","6a0c20e2159958ddc9d083a0"
"5/26/2026","69d4a8ed97d64f202a8952f8","Vishnu dev Prasad Kushwaha ","69d4a8ed97d64f202a89544b","1","30.00","6a146566abb5152b5bd7e7d1"
"5/26/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","69d4a8ed97d64f202a89544b","2","15.00","6a146566abb5152b5bd7e7d1"
"5/26/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a89544b","3","10.00","6a146566abb5152b5bd7e7d1"
"5/26/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89544b","4","8.00","6a146566abb5152b5bd7e7d1"
"5/26/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89544b","5","5.00","6a146566abb5152b5bd7e7d1"
"5/26/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89544b","6","5.00","6a146566abb5152b5bd7e7d1"
"5/26/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a8952f8","3","10.00","6a12b5b0446d8f82bb80f5b6"
"5/26/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a8952f8","5","5.00","6a12b5b0446d8f82bb80f5b6"
"5/26/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a8952f8","4","8.00","6a12b5b0446d8f82bb80f5b6"
"5/26/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a8952f8","2","15.00","6a12b5b0446d8f82bb80f5b6"
"5/26/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","69d4a8ed97d64f202a8952f8","1","30.00","6a12b5b0446d8f82bb80f5b6"
"5/27/2026","69d4a8ed97d64f202a895349","Patel Kirankumar Ramanbhai","69d4a8ed97d64f202a89534a","1","30.00","6a1567d362e31594b153bf9e"
"5/27/2026","69d4a8ed97d64f202a895283","JAYANTILAL MANILAL PRAJAPAT","69d4a8ed97d64f202a89534a","2","15.00","6a1567d362e31594b153bf9e"
"5/27/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","69d4a8ed97d64f202a89534a","3","10.00","6a1567d362e31594b153bf9e"
"5/27/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a89534a","4","8.00","6a1567d362e31594b153bf9e"
"5/27/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89534a","5","5.00","6a1567d362e31594b153bf9e"
"5/27/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89534a","6","5.00","6a1567d362e31594b153bf9e"
"5/27/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89534a","7","3.00","6a1567d362e31594b153bf9e"
"5/27/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","6a16cdf2788f7613b68724ef","8","3.00","6a16cf92e93417bff6716d92"
"5/27/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","6a16cdf2788f7613b68724ef","7","3.00","6a16cf92e93417bff6716d92"
"5/27/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","6a16cdf2788f7613b68724ef","6","5.00","6a16cf92e93417bff6716d92"
"5/27/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","6a16cdf2788f7613b68724ef","5","5.00","6a16cf92e93417bff6716d92"
"5/27/2026","69d4a8ed97d64f202a89533d","Prajapati Shaileshbhai bhikhabhai","6a16cdf2788f7613b68724ef","3","10.00","6a16cf92e93417bff6716d92"
"5/27/2026","69d4a8ed97d64f202a8953fa","CHAUHAN SURESHKUMAR CHANDANSINH","6a16cdf2788f7613b68724ef","2","15.00","6a16cf92e93417bff6716d92"
"5/27/2026","6a0c1ed4a34b01d1fd29ea30","PARMAR RAMESHKUMAR KANTILAL","6a16cdf2788f7613b68724ef","1","30.00","6a16cf92e93417bff6716d92"
"5/27/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","6a16cdf2788f7613b68724ef","4","8.00","6a16cf92e93417bff6716d92"
"5/29/2026","69d4a8ed97d64f202a895287","GANDHI AXTA DILIPKUMAR","69fb2639b5a2342addcd04e5","1","30.00","6a198de9a39a84371d2ee9ed"
"5/29/2026","69d4a8ed97d64f202a8951fe","HEMANGINIBEN DILIPBHAI GANDHI","69fb2639b5a2342addcd04e5","2","15.00","6a198de9a39a84371d2ee9ed"
"5/29/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69fb2639b5a2342addcd04e5","3","10.00","6a198de9a39a84371d2ee9ed"
"5/29/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69fb2639b5a2342addcd04e5","4","8.00","6a198de9a39a84371d2ee9ed"
"5/29/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69fb2639b5a2342addcd04e5","5","5.00","6a198de9a39a84371d2ee9ed"
"5/29/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e5","6","5.00","6a198de9a39a84371d2ee9ed"
"5/29/2026","69fb2639b5a2342addcd04e5","BAMANIA CHANDULAL CHUNILAL & PAPPUBHAI PARMAR","6a131cd59c7e2f630c450f40","1","30.00","6a198f7c35a4d8c9cd3951b3"
"5/29/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","6a131cd59c7e2f630c450f40","7","3.00","6a198f7c35a4d8c9cd3951b3"
"5/29/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","6a131cd59c7e2f630c450f40","6","5.00","6a198f7c35a4d8c9cd3951b3"
"5/29/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","6a131cd59c7e2f630c450f40","5","5.00","6a198f7c35a4d8c9cd3951b3"
"5/29/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","6a131cd59c7e2f630c450f40","4","8.00","6a198f7c35a4d8c9cd3951b3"
"5/29/2026","69d4a8ed97d64f202a8951fe","HEMANGINIBEN DILIPBHAI GANDHI","6a131cd59c7e2f630c450f40","3","10.00","6a198f7c35a4d8c9cd3951b3"
"5/29/2026","69d4a8ed97d64f202a895287","GANDHI AXTA DILIPKUMAR","6a131cd59c7e2f630c450f40","2","15.00","6a198f7c35a4d8c9cd3951b3"
"5/29/2026","6a131cd59c7e2f630c450f40","PARMAR PAPPUBHAI SHAKARABHAI","6a13249965e317e1f4879d97","1","30.00","6a19922ad327368a0c991e84"
"5/29/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","6a13249965e317e1f4879d97","8","3.00","6a19922ad327368a0c991e84"
"5/29/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","6a13249965e317e1f4879d97","7","3.00","6a19922ad327368a0c991e84"
"5/29/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","6a13249965e317e1f4879d97","6","5.00","6a19922ad327368a0c991e84"
"5/29/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","6a13249965e317e1f4879d97","5","5.00","6a19922ad327368a0c991e84"
"5/29/2026","69d4a8ed97d64f202a8951fe","HEMANGINIBEN DILIPBHAI GANDHI","6a13249965e317e1f4879d97","4","8.00","6a19922ad327368a0c991e84"
"5/29/2026","69d4a8ed97d64f202a895287","GANDHI AXTA DILIPKUMAR","6a13249965e317e1f4879d97","3","10.00","6a19922ad327368a0c991e84"
"5/29/2026","69fb2639b5a2342addcd04e5","BAMANIA CHANDULAL CHUNILAL & PAPPUBHAI PARMAR","6a13249965e317e1f4879d97","2","15.00","6a19922ad327368a0c991e84"
"5/29/2026","6a13249965e317e1f4879d97","BAMANIA NIRUBEN CHANDULAL","6a1325dbc2514587515ecded","1","150.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","6a131cd59c7e2f630c450f40","PARMAR PAPPUBHAI SHAKARABHAI","6a1325dbc2514587515ecded","2","75.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","69fb2639b5a2342addcd04e5","BAMANIA CHANDULAL CHUNILAL & PAPPUBHAI PARMAR","6a1325dbc2514587515ecded","3","50.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","69d4a8ed97d64f202a895287","GANDHI AXTA DILIPKUMAR","6a1325dbc2514587515ecded","4","40.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","69d4a8ed97d64f202a8951fe","HEMANGINIBEN DILIPBHAI GANDHI","6a1325dbc2514587515ecded","5","25.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","6a1325dbc2514587515ecded","6","25.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","6a1325dbc2514587515ecded","7","15.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","6a1325dbc2514587515ecded","8","15.00","6a1991ac35a4d8c9cd3951eb"
"5/29/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","6a1325dbc2514587515ecded","9","15.00","6a1991ac35a4d8c9cd3951eb"
